C;gamma;tp;fp;tn;fn;accuracy;mcc
3.9999999999999987;0.0220970869120796;3842;684;3574;416;0.8708354045843689;0.7431361754311077
3.9999999999999987;0.026278012976678568;3838;685;3573;420;0.8702482739574702;0.7419267363774408
3.9999999999999987;0.031249999999999986;3831;684;3574;427;0.8695423916045291;0.7404292893173572
4.756828460010882;0.001953125;3761;652;3606;497;0.8650778790389395;0.7306392516800648
4.756828460010882;0.00232267014648969;3778;653;3605;480;0.8669566418116542;0.7345191385957476
4.756828460010882;0.002762135864009951;3780;651;3607;478;0.8674269538801436;0.7354593230931502
4.756828460010882;0.003284751622084822;3785;649;3609;473;0.8682496547914941;0.737125965161696
4.756828460010882;0.003906249999999999;3791;653;3605;467;0.8684835680751174;0.7376698433592006
4.756828460010882;0.004645340292979378;3790;654;3604;468;0.8682499309582988;0.7371996904953643
4.756828460010882;0.005524271728019901;3806;660;3598;452;0.8694236398784867;0.739727641445703
4.756828460010882;0.006569503244169643;3828;663;3595;430;0.8716545153272577;0.7444220772379582
4.756828460010882;0.0078124999999999965;3835;663;3595;423;0.8724761115713889;0.7461368457991107
4.756828460010882;0.009290680585958756;3844;665;3593;414;0.8732985363159347;0.7478951881515569
4.756828460010882;0.0110485434560398;3846;665;3593;412;0.8735324495995582;0.7483865872025309
4.756828460010882;0.01313900648833928;3848;672;3586;410;0.8729453189726595;0.7473061160145839
4.756828460010882;0.015624999999999991;3850;671;3587;408;0.8732977078155205;0.7480228810498417
4.756828460010882;0.01858136117191751;3852;678;3580;406;0.87271278652306;0.7469459455329819
4.756828460010882;0.0220970869120796;3843;676;3582;415;0.8718925711129522;0.7451776463711932
4.756828460010882;0.026278012976678568;3838;680;3578;420;0.8708348522507594;0.743049279649783
4.756828460010882;0.031249999999999986;3810;673;3585;448;0.8683681303507319;0.7377615855955076
5.65685424949238;0.001953125;3768;653;3605;490;0.865782380557857;0.7321007309981057
5.65685424949238;0.00232267014648969;3777;653;3605;481;0.866839823253245;0.7342770948055523
5.65685424949238;0.002762135864009951;3784;652;3606;474;0.8677796188898095;0.7362001525507251
5.65685424949238;0.003284751622084822;3785;654;3604;473;0.8676616956641812;0.7359869933411531
5.65685424949238;0.003906249999999999;3789;656;3602;469;0.8678967136150234;0.7365020517490888
5.65685424949238;0.004645340292979378;3800;656;3602;458;0.8691894504280586;0.7391744205022185
5.65685424949238;0.005524271728019901;3820;661;3597;438;0.8709497376415355;0.7429171506992353
5.65685424949238;0.006569503244169643;3829;658;3600;429;0.8723584645125655;0.7457951822908279
5.65685424949238;0.0078124999999999965;3839;664;3594;419;0.8728279480806407;0.7468926338558205
5.65685424949238;0.009290680585958756;3847;661;3597;411;0.8741206848936759;0.7495316242811536
5.65685424949238;0.0110485434560398;3845;662;3596;413;0.8737680198840099;0.7488155103802174
5.65685424949238;0.01313900648833928;3849;670;3588;409;0.8732974316487159;0.7480011802380875
5.65685424949238;0.015624999999999991;3851;672;3586;407;0.8732996409831537;0.7480447494271755
5.65685424949238;0.01858136117191751;3842;681;3577;416;0.8711864125932063;0.7438092019312054
5.65685424949238;0.0220970869120796;3837;672;3586;421;0.8716572769953052;0.7446015320854601
5.65685424949238;0.026278012976678568;3824;678;3580;434;0.8694250207125103;0.7400606092150351
5.65685424949238;0.031249999999999986;3803;678;3580;455;0.8669599558133113;0.7349212079566667
6.727171322029713;0.001953125;3768;651;3607;490;0.8660173985086992;0.7325576694455219
6.727171322029713;0.00232267014648969;3780;654;3604;478;0.8670745650372824;0.7347754359360529
6.727171322029713;0.002762135864009951;3784;653;3605;474;0.8676614194973764;0.7359723535855894
6.727171322029713;0.003284751622084822;3788;652;3606;470;0.8682488262910798;0.7371697089064958
6.727171322029713;0.003906249999999999;3791;652;3606;467;0.8686020436343551;0.7378973557161866
6.727171322029713;0.004645340292979378;3808;656;3602;450;0.8701278652305993;0.7411214746379652
6.727171322029713;0.005524271728019901;3824;658;3600;434;0.8717713338856669;0.7445725780388261
6.727171322029713;0.006569503244169643;3837;662;3596;421;0.8728282242474454;0.7468524623329593
6.727171322029713;0.0078124999999999965;3841;661;3597;417;0.8734153548743441;0.7480587213298829
6.727171322029713;0.009290680585958756;3847;663;3595;411;0.8738851146092239;0.7490819211625905
6.727171322029713;0.0110485434560398;3847;666;3592;411;0.8735335542667771;0.7484076314150033
6.727171322029713;0.01313900648833928;3851;664;3594;407;0.8742375034520851;0.7498405290926016
6.727171322029713;0.015624999999999991;3852;676;3582;406;0.8729466998066833;0.7473941768913188
6.727171322029713;0.01858136117191751;3838;671;3587;420;0.8718914664457331;0.7450720543806167
6.727171322029713;0.0220970869120796;3835;671;3587;423;0.8715401822700912;0.7443354353717677
6.727171322029713;0.026278012976678568;3820;676;3582;438;0.8691905550952775;0.739530958918572
6.727171322029713;0.031249999999999986;3800;677;3581;458;0.8667249378624691;0.7344149525778912
7.999999999999997;0.001953125;3776;652;3606;482;0.8668395470864402;0.7342632217638951
7.999999999999997;0.00232267014648969;3790;653;3605;468;0.8683664733499032;0.7374272076717673
7.999999999999997;0.002762135864009951;3786;651;3607;472;0.8681311792322562;0.7369125929386211
7.999999999999997;0.003284751622084822;3788;654;3604;470;0.8680143606738471;0.7367144745208436
7.999999999999997;0.003906249999999999;3805;654;3604;453;0.8700113228389947;0.7408446741727384
7.999999999999997;0.004645340292979378;3820;659;3599;438;0.8711842032587682;0.7433692460328055
7.999999999999997;0.005524271728019901;3838;659;3599;420;0.8732982601491301;0.7477735184330532
7.999999999999997;0.006569503244169643;3845;657;3601;413;0.8743545981772991;0.7499406300627882
7.999999999999997;0.0078124999999999965;3846;659;3599;412;0.8742366749516709;0.7497359482152967
7.999999999999997;0.009290680585958756;3847;661;3597;411;0.8741204087268709;0.7495316242811536
7.999999999999997;0.0110485434560398;3851;663;3595;407;0.8743559790113228;0.7500651599063584
7.999999999999997;0.01313900648833928;3847;668;3590;411;0.8732999171499586;0.7479582811375527
7.999999999999997;0.015624999999999991;3841;670;3588;417;0.8723609500138083;0.7460339100972102
7.999999999999997;0.01858136117191751;3839;668;3590;419;0.8723612261806132;0.7459924547331667
7.999999999999997;0.0220970869120796;3819;673;3585;439;0.8694255730461198;0.7399627512490715
7.999999999999997;0.026278012976678568;3812;671;3587;446;0.8688387185860261;0.7387023080508415
7.999999999999997;0.031249999999999986;3785;673;3585;473;0.8654338580502625;0.7316671131835585
9.513656920021765;0.001953125;3782;655;3603;476;0.8671916597624966;0.7350321142325577
9.513656920021765;0.00232267014648969;3786;653;3605;472;0.8678958851146092;0.7364571223691577
9.513656920021765;0.002762135864009951;3783;652;3606;475;0.8676616956641812;0.7359578773530486
9.513656920021765;0.003284751622084822;3788;652;3606;470;0.8682499309582988;0.7371697089064958
9.513656920021765;0.003906249999999999;3812;653;3605;446;0.8709500138083403;0.7427758460587374
9.513656920021765;0.004645340292979378;3832;658;3600;426;0.8727114056890362;0.7465293153478443
9.513656920021765;0.005524271728019901;3839;660;3598;419;0.8732977078155205;0.7477933788209379
9.513656920021765;0.006569503244169643;3843;659;3599;415;0.8738848384424193;0.7489996756963356
9.513656920021765;0.0078124999999999965;3849;660;3598;409;0.8744727975697322;0.7502477996273403
9.513656920021765;0.009290680585958756;3845;658;3600;413;0.8742377796188897;0.7497155351491338
9.513656920021765;0.0110485434560398;3850;660;3598;408;0.8745904446285557;0.7504935076974447
9.513656920021765;0.01313900648833928;3844;669;3589;414;0.8728296050814691;0.7469959854582319
9.513656920021765;0.015624999999999991;3841;665;3593;417;0.8729483568075118;0.7471584521936582
9.513656920021765;0.01858136117191751;3828;672;3586;430;0.8705995581331123;0.7423930295729924
9.513656920021765;0.0220970869120796;3815;670;3588;443;0.8693082021541011;0.7396615223377739
9.513656920021765;0.026278012976678568;3799;671;3587;459;0.8673117923225628;0.7355294117165947
9.513656920021765;0.031249999999999986;3769;674;3584;489;0.8634360673847004;0.7275540987389607
11.31370849898476;0.001953125;3786;654;3604;472;0.8677793427230046;0.7362294414206456
11.31370849898476;0.00232267014648969;3782;652;3606;476;0.8675443247721624;0.7357156476263101
11.31370849898476;0.002762135864009951;3785;653;3605;473;0.8677796188898096;0.7362147151907767
11.31370849898476;0.003284751622084822;3807;656;3602;451;0.8700115990057995;0.7408779301683606
11.31370849898476;0.003906249999999999;3820;658;3600;438;0.8713021264843966;0.7435953472264629
11.31370849898476;0.004645340292979378;3837;662;3596;421;0.8728279480806407;0.7468524623329593
11.31370849898476;0.005524271728019901;3843;654;3604;415;0.8744719690693179;0.7501257471793038
11.31370849898476;0.006569503244169643;3843;661;3597;415;0.8736506489919911;0.7485494958767069
11.31370849898476;0.0078124999999999965;3846;659;3599;412;0.874238608119304;0.7497359482152967
11.31370849898476;0.009290680585958756;3852;659;3599;406;0.8749428334714168;0.7512097997289159
11.31370849898476;0.0110485434560398;3844;664;3594;414;0.8734175642087821;0.7481200769661231
11.31370849898476;0.01313900648833928;3843;670;3588;415;0.8725948632974317;0.7465254368059747
11.31370849898476;0.015624999999999991;3841;661;3597;417;0.8734172880419774;0.7480587213298829
11.31370849898476;0.01858136117191751;3818;674;3584;440;0.8691894504280586;0.7394923362768853
11.31370849898476;0.0220970869120796;3808;669;3589;450;0.8686039768019885;0.7381775652071728
11.31370849898476;0.026278012976678568;3785;668;3590;473;0.8660209886771609;0.7328026708665574
11.31370849898476;0.031249999999999986;3758;682;3576;500;0.861204363435515;0.723065696618744
13.454342644059428;0.001953125;3791;653;3605;467;0.8684835680751174;0.7376698433592006
13.454342644059428;0.00232267014648969;3781;653;3605;477;0.8673093068213199;0.7352455417811815
13.454342644059428;0.002762135864009951;3799;656;3602;459;0.8690720795360398;0.7389312474039141
13.454342644059428;0.003284751622084822;3817;656;3602;441;0.8711842032587682;0.7433154778447907
13.454342644059428;0.003906249999999999;3834;656;3602;424;0.8731803369235018;0.7474701210382637
13.454342644059428;0.004645340292979378;3843;658;3600;415;0.8740019331676333;0.7492248188459917
13.454342644059428;0.005524271728019901;3844;661;3597;414;0.8737671913835957;0.7487949554971098
13.454342644059428;0.006569503244169643;3847;656;3602;411;0.8747078155205745;0.7506565022469049
13.454342644059428;0.0078124999999999965;3852;661;3597;406;0.8747069870201601;0.7507603746762891
13.454342644059428;0.009290680585958756;3846;662;3596;412;0.8738859431096383;0.7490611085094767
13.454342644059428;0.0110485434560398;3846;666;3592;412;0.873416735708368;0.7481618173623076
13.454342644059428;0.01313900648833928;3845;667;3591;413;0.8731819939243304;0.7476912753388093
13.454342644059428;0.015624999999999991;3830;670;3588;428;0.8710698702016018;0.7433339586345551
13.454342644059428;0.01858136117191751;3815;667;3591;443;0.8696600386633525;0.7403393795534506
13.454342644059428;0.0220970869120796;3797;663;3595;461;0.8680171223418945;0.7368559413164368
13.454342644059428;0.026278012976678568;3769;677;3581;489;0.8630845070422535;0.7268713503233618
13.454342644059428;0.031249999999999986;3747;684;3574;511;0.8596782656724662;0.7199462788860079
15.999999999999991;0.001953125;3787;651;3607;471;0.8682488262910798;0.7371549638691813
15.999999999999991;0.00232267014648969;3782;651;3607;476;0.8676625241645954;0.7359435646146523
15.999999999999991;0.002762135864009951;3809;654;3604;449;0.8704802540734604;0.7418184289689551
15.999999999999991;0.003284751622084822;3820;651;3607;438;0.8721239988953329;0.7451790580000254
15.999999999999991;0.003906249999999999;3846;660;3598;412;0.8741190278928472;0.7495109662119002
15.999999999999991;0.004645340292979378;3847;654;3604;411;0.8749417288041977;0.7511067022214291
15.999999999999991;0.005524271728019901;3840;661;3597;418;0.8732977078155205;0.7478134063144137
15.999999999999991;0.006569503244169643;3849;660;3598;409;0.8744736260701463;0.7502477996273403
15.999999999999991;0.0078124999999999965;3852;659;3599;406;0.8749425573046121;0.7512097997289159
15.999999999999991;0.009290680585958756;3849;665;3593;409;0.8738867716100526;0.7491240492916703
15.999999999999991;0.0110485434560398;3843;665;3593;415;0.8731817177575255;0.7476495611944464
15.999999999999991;0.01313900648833928;3842;663;3595;416;0.8732999171499586;0.7478539627789231
15.999999999999991;0.015624999999999991;3816;675;3583;442;0.8688373377520022;0.7387771704911301
15.999999999999991;0.01858136117191751;3800;664;3594;458;0.8682507594587131;0.7373594366956405
15.999999999999991;0.0220970869120796;3778;671;3587;480;0.86484534658934;0.7304205177630619
15.999999999999991;0.026278012976678568;3752;679;3579;506;0.8608522507594586;0.7222967401295144
15.999999999999991;0.031249999999999986;3743;681;3577;515;0.8595614471140569;0.7196640601943296
19.02731384004353;0.001953125;3781;653;3605;477;0.8673101353217344;0.7352455417811815
19.02731384004353;0.00232267014648969;3801;653;3605;457;0.8696592101629385;0.7400987280187464
19.02731384004353;0.002762135864009951;3815;660;3598;443;0.8704791494062414;0.741922289138772
19.02731384004353;0.003284751622084822;3832;657;3601;426;0.8728279480806407;0.7467549535049047
19.02731384004353;0.003906249999999999;3850;655;3603;408;0.8751759182546259;0.7516179336516702
19.02731384004353;0.004645340292979378;3846;659;3599;412;0.8742372272852803;0.7497359482152967
19.02731384004353;0.005524271728019901;3846;657;3601;412;0.8744727975697322;0.7501860186980194
19.02731384004353;0.006569503244169643;3852;656;3602;406;0.8752949461474729;0.7518842031395376
19.02731384004353;0.0078124999999999965;3850;661;3597;408;0.8744733499033416;0.7502687288867875
19.02731384004353;0.009290680585958756;3846;664;3594;412;0.8736509251587959;0.7486113923176392
19.02731384004353;0.0110485434560398;3845;669;3589;413;0.8729469759734879;0.7472418280622942
19.02731384004353;0.01313900648833928;3837;674;3584;421;0.8714214305440487;0.7441517684129536
19.02731384004353;0.015624999999999991;3810;669;3589;448;0.8688373377520022;0.7386658657984948
19.02731384004353;0.01858136117191751;3795;663;3595;463;0.8677818282242475;0.7363693439880801
19.02731384004353;0.0220970869120796;3769;675;3583;489;0.8633186964926816;0.7273264803548014
19.02731384004353;0.026278012976678568;3745;675;3583;513;0.8605004142502072;0.7215181607110521
19.02731384004353;0.031249999999999986;3723;681;3577;535;0.8572132007732671;0.7148402558298393
22.62741699796951;0.001953125;3786;650;3608;472;0.8682499309582988;0.7371403826306111
22.62741699796951;0.00232267014648969;3811;659;3599;447;0.8701270367301852;0.7411728598883333
22.62741699796951;0.002762135864009951;3822;655;3603;436;0.8718884286108809;0.7447621373084155
22.62741699796951;0.003284751622084822;3841;661;3597;417;0.8734142502071249;0.7480587213298829
22.62741699796951;0.003906249999999999;3848;658;3600;410;0.8745887876277271;0.750451971819197
22.62741699796951;0.004645340292979378;3841;656;3602;417;0.8740019331676333;0.7491848556808035
22.62741699796951;0.005524271728019901;3851;656;3602;407;0.875177851422259;0.7516385660272682
22.62741699796951;0.006569503244169643;3848;661;3597;410;0.874238608119304;0.7497772773321836
22.62741699796951;0.0078124999999999965;3845;666;3592;413;0.8732996409831537;0.7479160517814668
22.62741699796951;0.009290680585958756;3846;661;3597;412;0.8740033140016569;0.7492860196547259
22.62741699796951;0.0110485434560398;3843;669;3589;415;0.8727122341894503;0.7467501912918126
22.62741699796951;0.01313900648833928;3826;670;3588;432;0.8706001104667218;0.7423535961663529
22.62741699796951;0.015624999999999991;3806;663;3595;452;0.8690729080364539;0.7390479241718128
22.62741699796951;0.01858136117191751;3780;668;3590;478;0.8654335818834575;0.7315882588025793
22.62741699796951;0.0220970869120796;3756;672;3586;502;0.8621444352388842;0.7248616440204393
22.62741699796951;0.026278012976678568;3732;679;3579;526;0.858505109085888;0.7174666105422116
22.62741699796951;0.031249999999999986;3709;679;3579;549;0.8558039215686275;0.7119335747769905
26.908685288118853;0.001953125;3799;654;3604;459;0.869305992819663;0.7393854346728659
26.908685288118853;0.00232267014648969;3810;657;3601;448;0.8702438552885943;0.7413821169940789
26.908685288118853;0.002762135864009951;3830;654;3604;428;0.8729450428058547;0.7469429457547556
26.908685288118853;0.003284751622084822;3849;660;3598;409;0.8744722452361225;0.7502477996273403
26.908685288118853;0.003906249999999999;3846;657;3601;412;0.8744727975697322;0.7501860186980194
26.908685288118853;0.004645340292979378;3842;659;3599;416;0.8737682960508147;0.7487543480021324
26.908685288118853;0.005524271728019901;3851;656;3602;407;0.8751775752554544;0.7516385660272682
26.908685288118853;0.006569503244169643;3846;659;3599;412;0.874238608119304;0.7497359482152967
26.908685288118853;0.0078124999999999965;3843;663;3595;415;0.8734167357083678;0.748099457800955
26.908685288118853;0.009290680585958756;3844;666;3592;414;0.8731803369235017;0.7476703346277365
26.908685288118853;0.0110485434560398;3841;671;3587;417;0.8722438552885944;0.7458091072448161
26.908685288118853;0.01313900648833928;3807;667;3591;451;0.8687196906931787;0.7383860847534567
26.908685288118853;0.015624999999999991;3795;660;3598;463;0.8681347694007181;0.7370504169937229
26.908685288118853;0.01858136117191751;3766;668;3590;492;0.8637887323943663;0.7281939541042519
26.908685288118853;0.0220970869120796;3747;673;3585;511;0.8609704501518918;0.7224582495197962
26.908685288118853;0.026278012976678568;3728;680;3578;530;0.857918254625794;0.7162736128734167
26.908685288118853;0.031249999999999986;3694;681;3577;564;0.8538066832366751;0.7078764883157093
31.99999999999999;0.001953125;3810;660;3598;448;0.8698920187793429;0.7407025725406884
31.99999999999999;0.00232267014648969;3825;657;3601;433;0.8720055233360949;0.7450429334260901
31.99999999999999;0.002762135864009951;3839;662;3596;419;0.8730624136978735;0.7473429354705544
31.99999999999999;0.003284751622084822;3844;658;3600;414;0.8741201325600663;0.749470152879562
31.99999999999999;0.003906249999999999;3844;656;3602;414;0.8743557028445181;0.7499204620654941
31.99999999999999;0.004645340292979378;3849;657;3601;409;0.8748251864125931;0.7509224746228453
31.99999999999999;0.005524271728019901;3849;655;3603;409;0.8750602043634356;0.7513724355217479
31.99999999999999;0.006569503244169643;3842;667;3591;416;0.8728296050814693;0.7469541435612435
31.99999999999999;0.0078124999999999965;3841;659;3599;417;0.8736506489919911;0.74850906847315
31.99999999999999;0.009290680585958756;3843;669;3589;415;0.8727114056890363;0.7467501912918126
31.99999999999999;0.0110485434560398;3832;672;3586;426;0.8710693178679924;0.743374106527465
31.99999999999999;0.01313900648833928;3807;667;3591;451;0.8687207953603975;0.7383860847534567
31.99999999999999;0.015624999999999991;3781;663;3595;477;0.8661380834023751;0.7329683147208373
31.99999999999999;0.01858136117191751;3758;671;3587;500;0.8624973764153548;0.7255735965781975
31.99999999999999;0.0220970869120796;3735;670;3588;523;0.8599143882905274;0.7202508576408859
31.99999999999999;0.026278012976678568;3715;677;3581;543;0.8567437172051919;0.7138340754258801
31.99999999999999;0.031249999999999986;3685;689;3569;573;0.8518099972383321;0.7038779692665904
